start_s,end_s,cell_id,imsi,rnti,lcid,n_tx_pdus,tx_bytes,n_rx_pdus,rx_bytes,delay_s,delay_std_dev_s,delay_min_s,delay_max_s,pdu_size_bytes,pdu_size_std_dev_bytes,pdu_size_min_bytes,pdu_size_max_bytes
3.6,3.7,1,3,5,3,198,259380,58,75980,0.0995307,0.201874,0.0549967,1.60847,1310,0.0,1310.0,1310.0
3.6,3.7,1,4,4,3,200,262000,60,78600,1.41304,0.26476,0.000988322,1.4835,1310,0.0,1310.0,1310.0
3.6,3.7,1,5,12,3,198,259380,152,199120,0.54409,0.690188,0.00170153,1.44099,1310,0.0,1310.0,1310.0
3.6,3.7,1,6,10,3,198,259380,115,150650,0.5158,0.415724,0.0290754,0.898493,1310,0.0,1310.0,1310.0
3.6,3.7,1,7,3,3,198,259380,57,74670,1.39576,0.0109846,1.37799,1.41699,1310,0.0,1310.0,1310.0
3.6,3.7,1,8,7,3,2150,2816500,28,36680,1.73344,0.00522519,1.72099,1.74049,1310,0.0,1310.0,1310.0
3.6,3.7,1,9,1,3,198,259380,58,75980,2.21833,0.0195653,2.18749,2.24949,1310,0.0,1310.0,1310.0
3.6,3.7,1,10,6,3,1487,1947970,57,74670,0.0864189,0.0108428,0.0674891,0.103989,1310,0.0,1310.0,1310.0
3.6,3.7,1,11,2,3,198,259380,77,100870,1.82013,0.624946,1.44149,2.93482,1310,0.0,1310.0,1310.0
3.6,3.7,1,12,8,3,198,259380,65,85150,1.62322,0.0111482,1.60399,1.64449,1310,0.0,1310.0,1310.0
3.7,3.8,1,1,9,3,198,259380,153,200430,0.452969,0.588156,0.00113442,1.2365,1310,0.0,1310.0,1310.0
3.7,3.8,1,2,11,3,198,259380,66,86460,1.32407,0.120674,0.36483,1.3615,1310,0.0,1310.0,1310.0
3.7,3.8,1,3,5,3,198,259380,57,74670,0.109856,0.00982787,0.0914967,0.125497,1310,0.0,1310.0,1310.0
3.7,3.8,1,4,4,3,198,259380,57,74670,1.49493,0.0107782,1.4795,1.5165,1310,0.0,1310.0,1310.0
3.7,3.8,1,5,12,3,198,259380,124,162440,0.768124,0.725687,0.00432653,1.49549,1310,0.0,1310.0,1310.0
3.7,3.8,1,6,10,3,198,259380,137,179470,0.438266,0.410577,0.0692183,0.942493,1310,0.0,1310.0,1310.0
3.7,3.8,1,7,3,3,198,259380,57,74670,1.4281,0.0091318,1.41049,1.44449,1310,0.0,1310.0,1310.0
3.7,3.8,1,8,7,3,935,1224850,14,18340,0.0453841,0.022279,0.0284913,0.117491,1310,0.0,1310.0,1310.0
3.7,3.8,1,9,1,3,198,259380,65,85150,2.29054,0.0219815,2.25499,2.32549,1310,0.0,1310.0,1310.0
3.7,3.8,1,10,6,3,198,259380,58,75980,0.117679,0.0125774,0.0969891,0.137989,1310,0.0,1310.0,1310.0
3.7,3.8,1,11,2,3,198,259380,77,100870,1.74895,0.550828,1.48249,2.98721,1310,0.0,1310.0,1310.0
3.7,3.8,1,12,8,3,198,259380,57,74670,1.66535,0.0119271,1.64499,1.68699,1310,0.0,1310.0,1310.0
3.8,3.9,1,1,9,3,198,259380,152,199120,0.479769,0.609569,0.00106299,1.2735,1310,0.0,1310.0,1310.0
3.8,3.9,1,2,11,3,198,259380,57,74670,1.37925,0.0108632,1.3605,1.4,1310,0.0,1310.0,1310.0
3.8,3.9,1,3,5,3,198,259380,65,85150,0.148474,0.0142098,0.121997,0.173497,1310,0.0,1310.0,1310.0
3.8,3.9,1,4,4,3,198,259380,65,85150,1.53611,0.0121101,1.5155,1.556,1310,0.0,1310.0,1310.0
3.8,3.9,1,5,12,3,198,259380,113,148030,0.819267,0.720514,0.0653265,1.53949,1310,0.0,1310.0,1310.0
3.8,3.9,1,6,10,3,198,259380,166,217460,0.389248,0.426021,0.0685754,0.990993,1310,0.0,1310.0,1310.0
3.8,3.9,1,7,3,3,198,259380,65,85150,1.45943,0.0122259,1.43999,1.48349,1310,0.0,1310.0,1310.0
3.8,3.9,1,8,7,3,198,259380,57,74670,0.0565351,0.0128116,0.0339913,0.0789913,1310,0.0,1310.0,1310.0
3.8,3.9,1,9,1,3,198,259380,57,74670,2.36181,0.0193922,2.33049,2.39249,1310,0.0,1310.0,1310.0
3.8,3.9,1,10,6,3,198,259380,64,83840,0.53913,0.339284,0.134989,0.841989,1310,0.0,1310.0,1310.0
3.8,3.9,1,11,2,3,198,259380,66,86460,1.72507,0.503547,1.51699,3.10757,1310,0.0,1310.0,1310.0
3.8,3.9,1,12,8,3,198,259380,58,75980,1.7036,0.0123874,1.68199,1.72499,1310,0.0,1310.0,1310.0
3.9,4.0,1,1,9,3,198,259380,160,209600,0.520388,0.636175,0.00106299,1.323,1310,0.0,1310.0,1310.0
3.9,4.0,1,2,11,3,198,259380,58,75980,1.4152,0.00922289,1.3965,1.431,1310,0.0,1310.0,1310.0
3.9,4.0,1,3,5,3,198,259380,185,242350,1.25481,0.722179,0.170497,1.84608,1310,0.0,1310.0,1310.0
3.9,4.0,1,4,4,3,198,259380,57,74670,1.57671,0.0123787,1.5555,1.5995,1310,0.0,1310.0,1310.0
3.9,4.0,1,5,12,3,198,259380,62,81220,1.44444,0.393485,0.0953265,1.58049,1310,0.0,1310.0,1310.0
3.9,4.0,1,6,10,3,198,259380,122,159820,0.580198,0.460464,0.0714683,1.04049,1310,0.0,1310.0,1310.0
3.9,4.0,1,7,3,3,198,259380,58,75980,1.52016,0.0195653,1.48899,1.55099,1310,0.0,1310.0,1310.0
3.9,4.0,1,8,7,3,198,259380,66,86460,0.104688,0.0199845,0.0824913,0.236002,1310,0.0,1310.0,1310.0
3.9,4.0,1,9,1,3,198,259380,59,77290,2.34647,0.443019,0.00307221,2.45999,1310,0.0,1310.0,1310.0
3.9,4.0,1,10,6,3,198,259380,58,75980,0.810532,0.00699454,0.789489,0.822489,1310,0.0,1310.0,1310.0
3.9,4.0,1,11,2,3,198,259380,92,120520,2.17234,0.767229,1.55649,3.17682,1310,0.0,1310.0,1310.0
3.9,4.0,1,12,8,3,198,259380,65,85150,1.74669,0.0144919,1.72399,1.77149,1310,0.0,1310.0,1310.0
4.0,4.1,1,1,9,3,198,259380,176,230560,0.442521,0.631236,0.00106299,1.3575,1310,0.0,1310.0,1310.0
4.0,4.1,1,2,11,3,198,259380,64,83840,1.4548,0.0130106,1.4305,1.4775,1310,0.0,1310.0,1310.0
4.0,4.1,1,3,5,3,198,259380,89,116590,0.730169,0.671339,0.207497,1.66708,1310,0.0,1310.0,1310.0
4.0,4.1,1,4,4,3,198,259380,58,75980,1.61097,0.00963747,1.593,1.63,1310,0.0,1310.0,1310.0
4.0,4.1,1,5,12,3,198,259380,119,155890,0.978813,0.689042,0.218827,1.62749,1310,0.0,1310.0,1310.0
4.0,4.1,1,6,10,3,198,259380,199,260690,0.370078,0.441529,0.0704683,1.07749,1310,0.0,1310.0,1310.0
4.0,4.1,1,7,3,3,198,259380,57,74670,1.58731,0.0193922,1.55599,1.61799,1310,0.0,1310.0,1310.0
4.0,4.1,1,8,7,3,198,259380,57,74670,0.141711,0.0108673,0.120491,0.159491,1310,0.0,1310.0,1310.0
4.0,4.1,1,9,1,3,227,297370,65,85150,2.49994,0.0219815,2.46499,2.53549,1310,0.0,1310.0,1310.0
4.0,4.1,1,10,6,3,198,259380,57,74670,0.775787,0.0127608,0.752989,0.797989,1310,0.0,1310.0,1310.0
4.0,4.1,1,11,2,3,198,259380,74,96940,1.81599,0.534807,1.59799,3.25682,1310,0.0,1310.0,1310.0
4.0,4.1,1,12,8,3,198,259380,57,74670,1.78876,0.0113378,1.76899,1.80599,1310,0.0,1310.0,1310.0
4.1,4.2,1,1,9,3,198,259380,160,209600,0.490467,0.6589,0.00117013,1.39,1310,0.0,1310.0,1310.0
4.1,4.2,1,2,11,3,198,259380,58,75980,1.49633,0.013581,1.4735,1.521,1310,0.0,1310.0,1310.0
4.1,4.2,1,3,5,3,198,259380,87,113970,0.619957,0.612121,0.250497,1.71933,1310,0.0,1310.0,1310.0
4.1,4.2,1,4,4,3,198,259380,64,83840,1.65077,0.0138423,1.626,1.6755,1310,0.0,1310.0,1310.0
4.1,4.2,1,5,12,3,198,259380,71,93010,1.37645,0.555226,0.233827,1.67199,1310,0.0,1310.0,1310.0
4.1,4.2,1,6,10,3,198,259380,173,226630,0.402955,0.490158,0.0384683,1.12349,1310,0.0,1310.0,1310.0
4.1,4.2,1,7,3,3,198,259380,65,85150,1.65886,0.0220918,1.62349,1.69399,1310,0.0,1310.0,1310.0
4.1,4.2,1,8,7,3,198,259380,58,75980,0.17794,0.0128857,0.155491,0.199991,1310,0.0,1310.0,1310.0
4.1,4.2,1,9,1,3,198,259380,58,75980,2.57215,0.0195653,2.54099,2.60299,1310,0.0,1310.0,1310.0
4.1,4.2,1,10,6,3,198,259380,65,85150,0.903012,0.460331,0.749489,2.34299,1310,0.0,1310.0,1310.0
4.1,4.2,1,11,2,3,198,259380,170,222700,2.71263,0.750057,1.64049,3.27482,1310,0.0,1310.0,1310.0
4.1,4.2,1,12,8,3,198,259380,57,74670,1.82995,0.0142258,1.80649,1.85349,1310,0.0,1310.0,1310.0
4.2,4.3,1,1,9,3,198,259380,156,204360,0.589015,0.695722,0.00100942,1.43,1310,0.0,1310.0,1310.0
4.2,4.3,1,2,11,3,198,259380,57,74670,1.5438,0.0132415,1.5215,1.5675,1310,0.0,1310.0,1310.0
4.2,4.3,1,3,5,3,6606,8653860,37,48470,0.382028,0.324415,0.290997,1.72133,1310,0.0,1310.0,1310.0
4.2,4.3,1,4,4,3,198,259380,58,75980,1.69397,0.0120363,1.6725,1.715,1310,0.0,1310.0,1310.0
4.2,4.3,1,5,12,3,198,259380,105,137550,1.09426,0.67058,0.330327,1.71499,1310,0.0,1310.0,1310.0
4.2,4.3,1,6,10,3,198,259380,190,248900,0.407824,0.532483,0.0104683,1.16749,1310,0.0,1310.0,1310.0
4.2,4.3,1,7,3,3,198,259380,57,74670,1.7294,0.0206473,1.69899,1.76199,1310,0.0,1310.0,1310.0
4.2,4.3,1,8,7,3,198,259380,68,89080,0.240941,0.0902853,0.197491,0.609323,1310,0.0,1310.0,1310.0
4.2,4.3,1,9,1,3,198,259380,128,167680,1.17675,1.31566,0.00119721,2.66999,1310,0.0,1310.0,1310.0
4.2,4.3,1,10,6,3,198,259380,57,74670,2.27604,0.191188,0.860989,2.34149,1310,0.0,1310.0,1310.0
4.2,4.3,1,11,2,3,198,259380,78,102180,2.09359,0.66947,1.68049,3.2365,1310,0.0,1310.0,1310.0
4.2,4.3,1,12,8,3,198,259380,65,85150,1.87358,0.0135199,1.84949,1.89749,1310,0.0,1310.0,1310.0
4.3,4.4,1,1,9,3,198,259380,159,208290,0.52199,0.696044,0.00106299,1.466,1310,0.0,1310.0,1310.0
4.3,4.4,1,2,11,3,198,259380,66,86460,1.58215,0.0788724,0.96033,1.615,1310,0.0,1310.0,1310.0
4.3,4.4,1,3,5,3,1623,2126130,50,65500,0.0226267,0.00997999,0.00499665,0.0399967,1310,0.0,1310.0,1310.0
4.3,4.4,1,4,4,3,198,259380,57,74670,1.7331,0.0118385,1.714,1.753,1310,0.0,1310.0,1310.0
4.3,4.4,1,5,12,3,198,259380,151,197810,0.961136,0.68018,0.367077,1.76649,1310,0.0,1310.0,1310.0
4.3,4.4,1,6,10,3,198,259380,158,206980,0.433868,0.568295,0.00116473,1.20649,1310,0.0,1310.0,1310.0
4.3,4.4,1,7,3,3,3839,5029090,51,66810,1.50935,0.653423,0.00349233,1.81099,1310,0.0,1310.0,1310.0
4.3,4.4,1,8,7,3,198,259380,73,95630,0.60291,0.759996,0.240491,2.40722,1310,0.0,1310.0,1310.0
4.3,4.4,1,9,1,3,202,264620,67,87770,2.63,0.464979,0.00182221,2.74599,1310,0.0,1310.0,1310.0
4.3,4.4,1,10,6,3,198,259380,58,75980,2.27666,0.00796954,2.26399,2.29649,1310,0.0,1310.0,1310.0
4.3,4.4,1,11,2,3,198,259380,403,527930,2.95799,0.539055,1.72249,3.31932,1310,0.0,1310.0,1310.0
4.3,4.4,1,12,8,3,198,259380,58,75980,1.91705,0.0110842,1.89699,1.93549,1310,0.0,1310.0,1310.0
4.4,4.5,1,1,9,3,198,259380,171,224010,0.503754,0.699839,0.00102728,1.4985,1310,0.0,1310.0,1310.0
4.4,4.5,1,2,11,3,198,259380,67,87770,1.54651,0.218811,0.993008,1.656,1310,0.0,1310.0,1310.0
4.4,4.5,1,3,5,3,983,1287730,64,83840,0.117114,0.150828,0.0389967,0.539997,1310,0.0,1310.0,1310.0
4.4,4.5,1,4,4,3,198,259380,65,85150,1.77965,0.0139191,1.7545,1.8015,1310,0.0,1310.0,1310.0
4.4,4.5,1,5,12,3,198,259380,519,679890,0.345673,0.519483,0.000987242,1.80949,1310,0.0,1310.0,1310.0
4.4,4.5,1,6,10,3,198,259380,152,199120,0.469959,0.59797,0.00112902,1.25049,1310,0.0,1310.0,1310.0
4.4,4.5,1,7,3,3,2087,2733970,64,83840,0.650508,0.890427,0.0159923,1.92299,1310,0.0,1310.0,1310.0
4.4,4.5,1,8,7,3,198,259380,65,85150,0.552265,0.681426,0.281991,2.36932,1310,0.0,1310.0,1310.0
4.4,4.5,1,9,1,3,198,259380,57,74670,2.7821,0.0193004,2.75099,2.81299,1310,0.0,1310.0,1310.0
4.4,4.5,1,10,6,3,198,259380,64,83840,2.26548,0.0127433,2.23499,2.28349,1310,0.0,1310.0,1310.0
4.4,4.5,1,11,2,3,198,259380,128,167680,2.49765,0.640781,1.76049,3.08932,1310,0.0,1310.0,1310.0
4.4,4.5,1,12,8,3,198,259380,57,74670,1.9582,0.0138222,1.93399,1.98049,1310,0.0,1310.0,1310.0
4.5,4.6,1,1,9,3,198,259380,170,222700,0.574132,0.738775,0.00102728,1.5475,1310,0.0,1310.0,1310.0
4.5,4.6,1,2,11,3,1368,1792080,60,78600,1.65344,0.112632,1.05333,1.6945,1310,0.0,1310.0,1310.0
4.5,4.6,1,3,5,3,1720,2253200,7,9170,0.533711,0.00910521,0.523997,0.547497,1310,0.0,1310.0,1310.0
4.5,4.6,1,4,4,3,198,259380,58,75980,1.82356,0.0122071,1.804,1.845,1310,0.0,1310.0,1310.0
4.5,4.6,1,5,12,3,198,259380,80,104800,1.3303,0.805731,0.000987242,1.84449,1310,0.0,1310.0,1310.0
4.5,4.6,1,6,10,3,198,259380,158,206980,0.516546,0.625369,0.00112902,1.29549,1310,0.0,1310.0,1310.0
4.5,4.6,1,7,3,3,198,259380,58,75980,1.93973,0.0143179,1.91549,1.96299,1310,0.0,1310.0,1310.0
4.5,4.6,1,8,7,3,198,259380,70,91700,0.483354,0.528149,0.313491,2.41007,1310,0.0,1310.0,1310.0
4.5,4.6,1,9,1,3,198,259380,58,75980,2.84965,0.0195653,2.81849,2.88049,1310,0.0,1310.0,1310.0
4.5,4.6,1,10,6,3,198,259380,58,75980,2.23433,0.0049377,2.22449,2.24649,1310,0.0,1310.0,1310.0
4.5,4.6,1,11,2,3,198,259380,124,162440,2.50493,0.642283,1.80399,3.11482,1310,0.0,1310.0,1310.0
4.5,4.6,1,12,8,3,198,259380,65,85150,2.00724,0.014019,1.98349,2.03049,1310,0.0,1310.0,1310.0
4.6,4.7,1,1,9,3,198,259380,155,203050,0.589528,0.762003,0.000991562,1.5915,1310,0.0,1310.0,1310.0
4.6,4.7,1,2,11,3,4368,5722080,59,77290,0.224057,0.544594,0.00399773,1.6995,1310,0.0,1310.0,1310.0
4.6,4.7,1,3,5,3,1108,1451480,6,7860,0.0484133,0.00321585,0.0439967,0.0514967,1310,0.0,1310.0,1310.0
4.6,4.7,1,4,4,3,198,259380,57,74670,1.85382,0.00896097,1.837,1.872,1310,0.0,1310.0,1310.0
4.6,4.7,1,5,12,3,198,259380,70,91700,1.70662,0.500508,0.0760765,1.87949,1310,0.0,1310.0,1310.0
4.6,4.7,1,6,10,3,198,259380,154,201740,0.496118,0.638021,0.00112902,1.33149,1310,0.0,1310.0,1310.0
4.6,4.7,1,7,3,3,198,259380,57,74670,1.98591,0.0111759,1.96599,2.00649,1310,0.0,1310.0,1310.0
4.6,4.7,1,8,7,3,198,259380,74,96940,0.851952,0.867947,0.361491,2.45322,1310,0.0,1310.0,1310.0
4.6,4.7,1,9,1,3,214,280340,64,83840,2.92093,0.0217926,2.88549,2.95599,1310,0.0,1310.0,1310.0
4.6,4.7,1,10,6,3,198,259380,57,74670,2.24473,0.00675205,2.23249,2.25849,1310,0.0,1310.0,1310.0
4.6,4.7,1,11,2,3,198,259380,145,189950,2.56969,0.622853,1.84199,3.13382,1310,0.0,1310.0,1310.0
4.6,4.7,1,12,8,3,3556,4658360,53,69430,1.08374,1.0183,0.00498693,2.04749,1310,0.0,1310.0,1310.0
4.7,4.8,1,1,9,3,198,259380,163,213530,0.562128,0.767544,0.000991562,1.625,1310,0.0,1310.0,1310.0
4.7,4.8,1,2,11,3,2919,3823883,57,74670,0.0354188,0.0217834,0.00449773,0.0664977,1310,0.0,1310.0,1310.0
4.7,4.8,1,3,5,3,198,259380,57,74670,2.22758,0.530773,0.140997,3.0115,1310,0.0,1310.0,1310.0
4.7,4.8,1,4,4,3,198,259380,65,85150,1.89044,0.0121067,1.8685,1.911,1310,0.0,1310.0,1310.0
4.7,4.8,1,5,12,3,198,259380,81,106110,1.42671,0.753766,0.221077,1.91749,1310,0.0,1310.0,1310.0
4.7,4.8,1,6,10,3,198,259380,151,197810,0.513061,0.657831,0.00112902,1.37649,1310,0.0,1310.0,1310.0
4.7,4.8,1,7,3,3,198,259380,65,85150,2.02391,0.0115534,2.00549,2.04749,1310,0.0,1310.0,1310.0
4.7,4.8,1,8,7,3,198,259380,61,79910,0.523102,0.441942,0.401491,2.46582,1310,0.0,1310.0,1310.0
4.7,4.8,1,9,1,3,6037,7908470,57,74670,0.384867,0.973259,0.00649017,2.96449,1310,0.0,1310.0,1310.0
4.7,4.8,1,10,6,3,198,259380,65,85150,2.2197,0.00878115,2.20449,2.24249,1310,0.0,1310.0,1310.0
4.7,4.8,1,11,2,3,198,259380,113,148030,2.51464,0.619307,1.89699,3.17382,1310,0.0,1310.0,1310.0
4.7,4.8,1,12,8,3,1985,2600350,58,75980,0.0486938,0.0108507,0.0274869,0.0659869,1310,0.0,1310.0,1310.0
4.8,4.9,1,1,9,3,198,259380,156,204360,0.690308,0.815414,0.000991562,1.675,1310,0.0,1310.0,1310.0
4.8,4.9,1,2,11,3,198,259380,59,77283,0.0443423,0.0211932,0.0209977,0.17333,1309,0.911322,1303.0,1310.0
4.8,4.9,1,3,5,3,198,259380,58,75980,1.08424,0.208475,0.716497,1.454,1310,0.0,1310.0,1310.0
4.8,4.9,1,4,4,3,198,259380,57,74670,1.93324,0.0131754,1.9105,1.955,1310,0.0,1310.0,1310.0
4.8,4.9,1,5,12,3,198,259380,106,138860,1.16519,0.834076,0.248577,1.95599,1310,0.0,1310.0,1310.0
4.8,4.9,1,6,10,3,198,259380,172,225320,0.530561,0.677948,0.00116473,1.42099,1310,0.0,1310.0,1310.0
4.8,4.9,1,7,3,3,198,259380,57,74670,2.07057,0.0134864,2.04799,2.09299,1310,0.0,1310.0,1310.0
4.8,4.9,1,8,7,3,198,259380,67,87770,0.516165,0.362301,0.440991,2.58007,1310,0.0,1310.0,1310.0
4.8,4.9,1,9,1,3,3240,4244400,57,74670,0.0634463,0.0131071,0.0409902,0.0864902,1310,0.0,1310.0,1310.0
4.8,4.9,1,10,6,3,198,259380,57,74670,2.21054,0.00540807,2.19899,2.22199,1310,0.0,1310.0,1310.0
4.8,4.9,1,11,2,3,198,259380,58,75980,1.97205,0.17108,1.93049,3.24932,1310,0.0,1310.0,1310.0
4.8,4.9,1,12,8,3,198,259380,64,83840,0.0916354,0.0147475,0.0659869,0.115987,1310,0.0,1310.0,1310.0
4.9,5.0,1,1,9,3,198,259380,155,203050,0.624206,0.818215,0.00124156,1.713,1310,0.0,1310.0,1310.0
4.9,5.0,1,2,11,3,198,259380,69,90390,0.0910461,0.0501243,0.0629977,0.287473,1310,0.0,1310.0,1310.0
4.9,5.0,1,3,5,3,198,259380,57,74670,0.603514,0.0351669,0.561997,0.700497,1310,0.0,1310.0,1310.0
4.9,5.0,1,4,4,3,3437,4502470,470,615700,1.41029,0.522026,0.00599557,1.9615,1310,0.0,1310.0,1310.0
4.9,5.0,1,5,12,3,198,259380,113,148030,1.28592,0.806565,0.327827,1.99649,1310,0.0,1310.0,1310.0
4.9,5.0,1,6,10,3,198,259380,160,209600,0.518471,0.68365,0.00296831,1.45349,1310,0.0,1310.0,1310.0
4.9,5.0,1,7,3,3,198,259380,58,75980,2.10991,0.0111509,2.08949,2.12899,1310,0.0,1310.0,1310.0
4.9,5.0,1,8,7,3,198,259380,70,91700,0.856865,0.786536,0.469991,2.57757,1310,0.0,1310.0,1310.0
4.9,5.0,1,9,1,3,198,259380,65,85150,3.16917,0.0145654,3.14649,3.19549,1310,0.0,1310.0,1310.0
4.9,5.0,1,10,6,3,198,259380,58,75980,2.19635,0.0082264,2.18049,2.21099,1310,0.0,1310.0,1310.0
4.9,5.0,1,11,2,3,198,259380,67,87770,2.03151,0.227926,1.97249,3.36107,1310,0.0,1310.0,1310.0
4.9,5.0,1,12,8,3,198,259380,58,75980,1.88503,0.860509,0.116487,2.31549,1310,0.0,1310.0,1310.0
5.0,5.1,1,1,9,3,198,259380,159,208290,0.631481,0.831657,0.00124156,1.7415,1310,0.0,1310.0,1310.0
5.0,5.1,1,2,11,3,198,259380,58,75980,0.11492,0.0117633,0.0949977,0.134998,1310,0.0,1310.0,1310.0
5.0,5.1,1,3,5,3,198,259380,65,85150,0.531804,0.0160533,0.506997,0.573497,1310,0.0,1310.0,1310.0
5.0,5.1,1,4,4,3,198,259380,143,187330,0.744069,0.615167,0.0414956,1.32233,1310,0.0,1310.0,1310.0
5.0,5.1,1,5,12,3,198,259380,93,121830,1.40179,0.780445,0.387577,2.04149,1310,0.0,1310.0,1310.0
5.0,5.1,1,6,10,3,198,259380,150,196500,0.572193,0.717207,0.00162902,1.49349,1310,0.0,1310.0,1310.0
5.0,5.1,1,7,3,3,198,259380,64,83840,2.1453,0.0110915,2.12699,2.16399,1310,0.0,1310.0,1310.0
5.0,5.1,1,8,7,3,198,259380,100,131000,1.35856,0.958067,0.509991,2.56707,1310,0.0,1310.0,1310.0
5.0,5.1,1,9,1,3,198,259380,57,74670,3.21533,0.0126569,3.19499,3.23799,1310,0.0,1310.0,1310.0
5.0,5.1,1,10,6,3,198,259380,64,83840,2.18163,0.00491795,2.17149,2.19299,1310,0.0,1310.0,1310.0
5.0,5.1,1,11,2,3,198,259380,72,94320,2.32162,0.564662,2.01149,3.44946,1310,0.0,1310.0,1310.0
5.0,5.1,1,12,8,3,198,259380,57,74670,2.28003,0.00753402,2.26349,2.29549,1310,0.0,1310.0,1310.0
5.1,5.2,1,1,9,3,198,259380,102,133620,1.11454,0.842898,0.00222371,1.784,1310,0.0,1310.0,1310.0
5.1,5.2,1,2,11,3,3550,4650500,52,68120,0.127325,0.0548947,0.00399773,0.167998,1310,0.0,1310.0,1310.0
5.1,5.2,1,3,5,3,198,259380,57,74670,0.535733,0.01691,0.510997,0.564997,1310,0.0,1310.0,1310.0
5.1,5.2,1,4,4,3,198,259380,104,136240,0.653196,0.625989,0.0819956,1.37208,1310,0.0,1310.0,1310.0
5.1,5.2,1,5,12,3,198,259380,74,96940,1.72091,0.652777,0.439077,2.07949,1310,0.0,1310.0,1310.0
5.1,5.2,1,6,10,3,198,259380,135,176850,0.729446,0.750363,0.00271831,1.53899,1310,0.0,1310.0,1310.0
5.1,5.2,1,7,3,3,198,259380,58,75980,2.18691,0.0140316,2.16199,2.20999,1310,0.0,1310.0,1310.0
5.1,5.2,1,8,7,3,198,259380,86,112660,0.983945,0.730888,0.549991,2.33632,1310,0.0,1310.0,1310.0
5.1,5.2,1,9,1,3,3763,4929530,55,72050,1.72008,1.63048,0.00349017,3.26199,1310,0.0,1310.0,1310.0
5.1,5.2,1,10,6,3,198,259380,58,75980,2.17083,0.00938101,2.14849,2.18499,1310,0.0,1310.0,1310.0
5.1,5.2,1,11,2,3,198,259380,81,106110,2.47523,0.63497,2.05749,3.51896,1310,0.0,1310.0,1310.0
5.1,5.2,1,12,8,3,2496,3269760,273,357630,1.5374,0.765792,0.00213191,2.27449,1310,0.0,1310.0,1310.0
5.2,5.3,1,1,9,3,198,259380,207,271170,0.514383,0.806644,0.000991562,1.8205,1310,0.0,1310.0,1310.0
5.2,5.3,1,2,11,3,198,259380,65,85150,0.0447658,0.0339105,0.0174977,0.289919,1310,0.0,1310.0,1310.0
5.2,5.3,1,3,5,3,198,259380,58,75980,0.600833,0.0195653,0.569997,0.631997,1310,0.0,1310.0,1310.0
5.2,5.3,1,4,4,3,198,259380,157,205670,0.917052,0.595075,0.118496,1.38147,1310,0.0,1310.0,1310.0
5.2,5.3,1,5,12,3,198,259380,110,144100,1.45736,0.76464,0.537827,2.12399,1310,0.0,1310.0,1310.0
5.2,5.3,1,6,10,3,198,259380,92,120520,1.00264,0.725325,0.0450754,1.57649,1310,0.0,1310.0,1310.0
5.2,5.3,1,7,3,3,198,259380,57,74670,2.23069,0.0136584,2.20599,2.25299,1310,0.0,1310.0,1310.0
5.2,5.3,1,8,7,3,198,259380,81,106110,1.06578,0.710862,0.601491,2.25222,1310,0.0,1310.0,1310.0
5.2,5.3,1,9,1,3,198,259380,115,150650,1.46982,1.63184,0.0239902,3.32707,1310,0.0,1310.0,1310.0
5.2,5.3,1,10,6,3,198,259380,57,74670,2.14592,0.0134385,2.11799,2.16449,1310,0.0,1310.0,1310.0
5.2,5.3,1,11,2,3,198,259380,68,89080,2.20814,0.337972,2.10199,3.55521,1310,0.0,1310.0,1310.0
5.2,5.3,1,12,8,3,1179,1544490,78,102180,0.533945,0.714754,0.0389869,1.62607,1310,0.0,1310.0,1310.0
5.3,5.4,1,1,9,3,198,259380,142,186020,0.745643,0.901653,0.000991562,1.865,1310,0.0,1310.0,1310.0
5.3,5.4,1,2,11,3,198,259380,58,75980,0.081015,0.0113071,0.0619977,0.101998,1310,0.0,1310.0,1310.0
5.3,5.4,1,3,5,3,198,259380,65,85150,0.673051,0.0219815,0.637497,0.707997,1310,0.0,1310.0,1310.0
5.3,5.4,1,4,4,3,198,259380,191,250210,0.948229,0.556218,0.159496,1.37133,1310,0.0,1310.0,1310.0
5.3,5.4,1,5,12,3,198,259380,98,128380,1.51119,0.759327,0.581577,2.15849,1310,0.0,1310.0,1310.0
5.3,5.4,1,6,10,3,198,259380,123,161130,0.800256,0.73957,0.103718,1.61649,1310,0.0,1310.0,1310.0
5.3,5.4,1,7,3,3,198,259380,65,85150,2.27232,0.0125407,2.24899,2.29399,1310,0.0,1310.0,1310.0
5.3,5.4,1,8,7,3,198,259380,91,119210,1.21343,0.712459,0.643491,2.17025,1310,0.0,1310.0,1310.0
5.3,5.4,1,9,1,3,2056,2693360,59,77290,0.191578,0.5908,0.0654902,3.31882,1310,0.0,1310.0,1310.0
5.3,5.4,1,10,6,3,198,259380,101,132310,1.37757,1.01594,0.00382113,2.13949,1310,0.0,1310.0,1310.0
5.3,5.4,1,11,2,3,198,259380,59,77290,2.19508,0.19146,2.14849,3.63707,1310,0.0,1310.0,1310.0
5.3,5.4,1,12,8,3,198,259380,58,75980,1.61476,0.0108782,1.59249,1.63149,1310,0.0,1310.0,1310.0
5.4,5.5,1,1,9,3,198,259380,94,123140,1.31968,0.853533,0.0213308,1.9105,1310,0.0,1310.0,1310.0
5.4,5.5,1,2,11,3,2717,3559270,58,75980,0.12551,0.045853,0.0984977,0.456187,1310,0.0,1310.0,1310.0
